NGO,district,match,urgency,fitness_score
CARE Nepal,Rautahat,0.6982639802819265,0.4639280630407086,0.630736336303186
CARE Nepal,Rolpa,0.58141215000142,0.4171123202020467,0.519694476905214
CARE Nepal,Rukum (East),0.21653349002566372,0.39014185633696463,0.24154623795296212
CARE Nepal,Rukum (West),0.5830732875361758,0.4367978062511053,0.5712807082722882
CARE Nepal,Rupandehi,0.44323231920995165,0.4924059517592727,0.4495550666607619
CARE Nepal,Salyan,0.2738297282676065,0.4053633606891811,0.25384461764563543
CARE Nepal,Sankhuwasabha,0.5686831083656296,0.4712340678982334,0.549281318094101
CARE Nepal,Saptari,0.5483841103903616,0.4998790579165165,0.5312290356097743
CARE Nepal,Sarlahi,0.7366944545057781,0.5654456338911538,0.6806409383874037
CARE Nepal,Sindhuli,0.31977672070674823,0.24877862906413245,0.2945841638497197
CARE Nepal,Sindhupalchok,0.4913127932805741,0.7052502846735458,0.46329491991189237
CARE Nepal,Siraha,0.4603071779350834,0.3418924276118153,0.4340488421357538
CARE Nepal,Solukhumbu,0.2362493969286118,0.20130849678048304,0.22400032979964427
CARE Nepal,Sunsari,0.6640667949097958,0.3279529578524145,0.5549911203264315
CARE Nepal,Surkhet,0.543895172865815,0.5126230917575639,0.5442713971256578
CARE Nepal,Syangja,0.49010821700369683,0.31820676882911936,0.42555778239779957
CARE Nepal,Tanahun,0.6221824458146961,0.46683219648331437,0.5854451416551444
CARE Nepal,Taplejung,0.5765579120538703,0.48210424505744454,0.5696885144546552
CARE Nepal,Terhathum,0.578774930899247,0.5290332324790816,0.5927228703813556
CARE Nepal,Udayapur,0.10301492468243949,0.13743050360876435,0.1118630062870826
FAO,Achham,0.4734807502329695,0.5671766740982975,0.4530034406738751
FAO,Arghakhanchi,0.3672859115335107,0.6276423434021874,0.46076154382672646
FAO,Baglung,0.191082567157707,0.36660382767588834,0.24287998117701373
FAO,Baitadi,0.32290128349383723,0.6431268917914064,0.42743077800565354
FAO,Bajhang,0.08767697383759504,0.5118965751058198,0.11118955413615735
FAO,Bajura,0.44393932380116535,0.536969403000757,0.4486793838547307
FAO,Banke,0.30249700249445804,0.5330037056871251,0.32215501396163027
FAO,Bara,0.09263582250878785,0.36196796380232465,0.11637498287348187
FAO,Bardiya,0.0925074246151011,0.28293633123938855,0.10971867806231744
FAO,Bhaktapur,0.1217745039215748,0.4551955349857239,0.1741142611436864
FAO,Bhojpur,0.019604225405480204,0.1687264337448162,0.0642090663314376
FAO,Chitwan,0.04296945288831707,0.16186414889752168,0.08009825703378147
FAO,Dadeldhura,0.07702092833895567,0.521482596140549,0.10737709674796224
FAO,Dailekh,0.36786500371380176,0.5390221917306149,0.44549427814496995
FAO,Dang,0.18808187246612001,0.3682731854473499,0.2349998921795645
FAO,Darchula,0.38980240638078045,0.5666626745285267,0.4395688375387824
FAO,Dhading,0.27537828983050466,0.5806021589653699,0.2642380800602406
FAO,Dhankuta,0.39602381031091616,0.4691077615606536,0.43569146010014975
FAO,Dhanusha,0.07002363523891363,0.35223371523785724,0.09724568191755603
FAO,Dolakha,0.2711625720251121,0.6064301268307964,0.2624313354155048
FAO,Dolpa,0.06354067142436123,0.42011868750708603,0.0951883624831862
FAO,Doti,0.29627306359813654,0.5992495009247765,0.32733506182208333
FAO,Gorkha,0.26012214401782036,0.6436162299670792,0.2587153388479044
FAO,Gulmi,0.16128128227840702,0.4089255222656648,0.22069765097347493
FAO,Humla,0.39805652759342397,0.534448458047724,0.43615442535404686
FAO,Ilam,0.2080301147249942,0.359758558845096,0.241472430453715
FAO,Jajarkot,0.09550419101162223,0.38058750142151737,0.11637498287348187
FAO,Jhapa,0.06227120329429168,0.3175500010478494,0.09369449712937343
FAO,Jumla,0.0970982788216246,0.24299229703966133,0.10971867806231744
FAO,Kailali,0.23917380800069463,0.39999155168708234,0.24095567603243329
FAO,Kalikot,0.07683310741992185,0.31827681735887614,0.10456965117788426
FAO,Kanchanpur,0.1821542246512879,0.36864954789384446,0.2324519319466093
FAO,Kapilvastu,0.17098449393767312,0.42561450954734253,0.23167198194880176
FAO,Kaski,0.43318507443836246,0.46169278136911607,0.4336638199204428
FAO,Kathmandu,0.0984796462188447,0.4565668177989648,0.11956606066008658
FAO,Kavrepalanchok,0.2808918460496209,0.47743142476019584,0.28186216986509244
FAO,Khotang,0.037040890037159886,0.18777734474489707,0.07040190518144854
FAO,Lalitpur,0.10116219333777866,0.38616739174304016,0.1197513417097723
FAO,Lamjung,0.09073281422981426,0.24864902084675278,0.10971867806231744
FAO,Mahottari,0.3106432186497981,0.4567945850772713,0.3377080226258565
FAO,Makwanpur,0.10372040485509516,0.2933196441760773,0.11203255712460589
FAO,Manang,0.10149231603889142,0.4395955404852978,0.12029753380227627
FAO,Morang,0.23099099105142334,0.5047447912163777,0.2525994451765532
FAO,Mugu,0.09089889671467093,0.39872018497953265,0.11637498287348187
FAO,Mustang,0.4565362861569011,0.5217662001903239,0.45295600812007514
FAO,Myagdi,0.31893384287215326,0.5693355935088609,0.36895278273280646
FAO,Nawalpur,0.11931186250352853,0.4479431025683369,0.1689934894432904
FAO,Nuwakot,0.28612411601139914,0.5300728314302957,0.31114639230019936
FAO,Okhaldhunga,0.08326254589860638,0.2247593952200981,0.10382977675993854
FAO,Palpa,0.0797845953012902,0.38246344248754593,0.10655158508140183
FAO,Panchthar,0.1528108966247649,0.33536810703938724,0.20745687067096513
FAO,Parasi,0.3892330580818849,0.4553003843967535,0.41828172727463003
FAO,Parbat,0.432293659919627,0.46282513870707637,0.4336638199204428
FAO,Parsa,0.3022844120810937,0.42885366636501515,0.3136059340122602
FAO,Pyuthan,0.3647653066039595,0.40447779638213455,0.39684471458960197
FAO,Ramechhap,0.27485811690017553,0.5336474744108785,0.26337345286664865
FAO,Rasuwa,0.08490918838758994,0.5053370138013212,0.1099330012530642
FAO,Rautahat,0.5501874939533395,0.4639280630407086,0.5341813139522019
FAO,Rolpa,0.05985393992283364,0.4171123202020467,0.08818764214486287
FAO,Rukum (East),0.18088347979642883,0.39014185633696463,0.23229915897455725
FAO,Rukum (West),0.5411381039360925,0.4367978062511053,0.5369306287521225
FAO,Rupandehi,0.4172134051047966,0.4924059517592727,0.4393789800133272
FAO,Salyan,0.28976565912607133,0.4053633606891811,0.3072999053781304
FAO,Sankhuwasabha,0.18253535225445355,0.4712340678982334,0.24538445887160146
FAO,Saptari,0.15209870588501398,0.4998790579165165,0.2308385172977196
FAO,Sarlahi,0.34992324149114523,0.5654456338911538,0.44285211990412554
FAO,Sindhuli,0.10891514679632597,0.24877862906413245,0.11226254100288247
FAO,Sindhupalchok,0.24996786540971438,0.7052502846735458,0.2566372419707971
FAO,Siraha,0.4320508231086483,0.3418924276118153,0.4111350617207101
FAO,Solukhumbu,0.05319767077501764,0.20130849678048304,0.08224127784102428
FAO,Sunsari,0.7446956971419454,0.3279529578524145,0.6218418656873264
FAO,Surkhet,0.4551484071646726,0.5126230917575639,0.45295600812007514
FAO,Syangja,0.10984873625260935,0.31820676882911936,0.12935545130226497
FAO,Tanahun,0.1779573522577771,0.46683219648331437,0.2378743351899202
FAO,Taplejung,0.07610325612480595,0.48210424505744454,0.10737709674796224
FAO,Terhathum,0.2500690665447952,0.5290332324790816,0.25432359229476303
FAO,Udayapur,0.0,0.13743050360876435,0.05070450629623732
Habitat for Humanity,Achham,0.4476732095875102,0.5671766740982975,0.4503060220579732
Habitat for Humanity,Arghakhanchi,0.6671673748245063,0.6276423434021874,0.6531333901938388
Habitat for Humanity,Baglung,0.6205159405282599,0.36660382767588834,0.5332689480914303
Habitat for Humanity,Baitadi,0.5698733965444175,0.6431268917914064,0.5964675963657774
Habitat for Humanity,Bajhang,0.47699670072195083,0.5118965751058198,0.45241778514020126
Habitat for Humanity,Bajura,0.6800192481163321,0.536969403000757,0.6287110936759884
Habitat for Humanity,Banke,0.45270597133206253,0.5330037056871251,0.4498697703563575
Habitat for Humanity,Bara,0.32440779363580274,0.36196796380232465,0.3606504494330594
Habitat for Humanity,Bardiya,0.23724342623317413,0.28293633123938855,0.22368295373973068
Habitat for Humanity,Bhaktapur,0.4038085041242021,0.4551955349857239,0.42340128997133936
Habitat for Humanity,Bhojpur,0.15342586706974753,0.1687264337448162,0.17258148782502147
Habitat for Humanity,Chitwan,0.24557609859497334,0.16186414889752168,0.2127770948722987
Habitat for Humanity,Dadeldhura,0.433689350804165,0.521482596140549,0.4446827064363499
Habitat for Humanity,Dailekh,0.7027243100517496,0.5390221917306149,0.6579904010820028
Habitat for Humanity,Dang,0.36560374217051067,0.3682731854473499,0.3923998156359762
Habitat for Humanity,Darchula,0.691731119055942,0.5666626745285267,0.6469574531869481
Habitat for Humanity,Dhading,0.619014125327632,0.5806021589653699,0.6031390064788628
Habitat for Humanity,Dhankuta,0.5382139678584028,0.4691077615606536,0.5348361933560292
Habitat for Humanity,Dhanusha,0.24951992374678802,0.35223371523785724,0.24041546960283824
Habitat for Humanity,Dolakha,0.6228671916310091,0.6064301268307964,0.6251967570098053
Habitat for Humanity,Dolpa,0.32706181141658364,0.42011868750708603,0.3712306087962003
Habitat for Humanity,Doti,0.46219638791584494,0.5992495009247765,0.4569921974659036
Habitat for Humanity,Gorkha,0.6134625361350183,0.6436162299670792,0.6268567841999815
Habitat for Humanity,Gulmi,0.5738687348187098,0.4089255222656648,0.5179764693483869
Habitat for Humanity,Humla,0.49910312580980204,0.534448458047724,0.45234820892175814
Habitat for Humanity,Ilam,0.20699998276827342,0.359758558845096,0.24348005582675228
Habitat for Humanity,Jajarkot,0.5453381712135434,0.38058750142151737,0.501339310218465
Habitat for Humanity,Jhapa,0.5002781611323651,0.3175500010478494,0.42196507630435953
Habitat for Humanity,Jumla,0.17592649967407792,0.24299229703966133,0.1973250566845939
Habitat for Humanity,Kailali,0.39937591561412383,0.39999155168708234,0.40418822475375593
Habitat for Humanity,Kalikot,0.22521649403034624,0.31827681735887614,0.23260322433846564
Habitat for Humanity,Kanchanpur,0.5297082648032554,0.36864954789384446,0.47854732238644176
Habitat for Humanity,Kapilvastu,0.39664750196278936,0.42561450954734253,0.41525942516525116
Habitat for Humanity,Kaski,0.48189072146812,0.46169278136911607,0.45196078843057885
Habitat for Humanity,Kathmandu,0.32244212963187496,0.4565668177989648,0.3787488133862003
Habitat for Humanity,Kavrepalanchok,0.65126577597028,0.47743142476019584,0.6065638241416369
Habitat for Humanity,Khotang,0.19993311429348068,0.18777734474489707,0.20235543060464958
Habitat for Humanity,Lalitpur,0.36776754826464675,0.38616739174304016,0.40040792358541705
Habitat for Humanity,Lamjung,0.30667572112424385,0.24864902084675278,0.28819632649165366
Habitat for Humanity,Mahottari,0.5366647322879451,0.4567945850772713,0.5369306287521225
Habitat for Humanity,Makwanpur,0.3791612953293821,0.2933196441760773,0.3542017043830884
Habitat for Humanity,Manang,0.544576459672921,0.4395955404852978,0.5371598226604932
Habitat for Humanity,Morang,0.5885417331305243,0.5047447912163777,0.5769276394625009
Habitat for Humanity,Mugu,0.6609749873843795,0.39872018497953265,0.5745798406604459
Habitat for Humanity,Mustang,0.49756733507979084,0.5217662001903239,0.45201230737856973
Habitat for Humanity,Myagdi,0.47438878313972366,0.5693355935088609,0.4530034406738751
Habitat for Humanity,Nawalpur,0.5044843443355312,0.4479431025683369,0.45180014093704085
Habitat for Humanity,Nuwakot,0.6270505924521994,0.5300728314302957,0.6058823441795821
Habitat for Humanity,Okhaldhunga,0.28826857721834626,0.2247593952200981,0.27273527502907885
Habitat for Humanity,Palpa,0.21503071143365668,0.38246344248754593,0.24125829627168366
Habitat for Humanity,Panchthar,0.5272355883747109,0.33536810703938724,0.47280030828374964
Habitat for Humanity,Parasi,0.5480848094948428,0.4553003843967535,0.5341813139522019
Habitat for Humanity,Parbat,0.6259747040387649,0.46282513870707637,0.5847753756121286
Habitat for Humanity,Parsa,0.47201886406636456,0.42885366636501515,0.45341720113819556
Habitat for Humanity,Pyuthan,0.44342667886887494,0.40447779638213455,0.4282092274760027
Habitat for Humanity,Ramechhap,0.6338197414966207,0.5336474744108785,0.6095683672192798
Habitat for Humanity,Rasuwa,0.3155580343493502,0.5053370138013212,0.35865386848631026
Habitat for Humanity,Rautahat,0.5609466317379082,0.4639280630407086,0.5414572438529295
Habitat for Humanity,Rolpa,0.36561913590825434,0.4171123202020467,0.4009882779854108
Habitat for Humanity,Rukum (East),0.37561422798388056,0.39014185633696463,0.3993100844969076
Habitat for Humanity,Rukum (West),0.5397842437061394,0.4367978062511053,0.5369306287521225
Habitat for Humanity,Rupandehi,0.53853448904548,0.4924059517592727,0.5348361933560292
Habitat for Humanity,Salyan,0.4518146929131637,0.4053633606891811,0.43213551115019194
Habitat for Humanity,Sankhuwasabha,0.6728356564135383,0.4712340678982334,0.6166702495682627
Habitat for Humanity,Saptari,0.4515871567206602,0.4998790579165165,0.4506088471649694
Habitat for Humanity,Sarlahi,0.5816577630403119,0.5654456338911538,0.5974294572282933
Habitat for Humanity,Sindhuli,0.3621231120555252,0.24877862906413245,0.32593891450144447
Habitat for Humanity,Sindhupalchok,0.5931525989275087,0.7052502846735458,0.6350124906720515
Habitat for Humanity,Siraha,0.6214276438447824,0.3418924276118153,0.5335802780163098
Habitat for Humanity,Solukhumbu,0.24407742274188193,0.20130849678048304,0.22625791973697598
Habitat for Humanity,Sunsari,0.7505703081116947,0.3279529578524145,0.6255415680453124
Habitat for Humanity,Surkhet,0.6306962522225654,0.5126230917575639,0.606734834954901
Habitat for Humanity,Syangja,0.3714936180095442,0.31820676882911936,0.3550829194552101
Habitat for Humanity,Tanahun,0.4700037544808385,0.46683219648331437,0.4527400449836603
Habitat for Humanity,Taplejung,0.5332455685378806,0.48210424505744454,0.5298554882186267
Habitat for Humanity,Terhathum,0.4114225000593656,0.5290332324790816,0.43593973081448856
Habitat for Humanity,Udayapur,0.05040863437880232,0.13743050360876435,0.08300188102913723
Oxfam,Achham,0.5865155048630223,0.5671766740982975,0.6000172862762363
Oxfam,Arghakhanchi,0.782156877108078,0.6276423434021874,0.7341325674511163
Oxfam,Baglung,0.7453188243069534,0.36660382767588834,0.6323076838836401
Oxfam,Baitadi,0.7757370181494183,0.6431268917914064,0.7298755905116758
Oxfam,Bajhang,0.6150764665335133,0.5118965751058198,0.6010249905223295
Oxfam,Bajura,0.8276992968858956,0.536969403000757,0.7216276699237713
Oxfam,Banke,0.7220017114703265,0.5330037056871251,0.6631681051081374
Oxfam,Bara,0.6375793400952215,0.36196796380232465,0.5434077820555817
Oxfam,Bardiya,0.46460091570476125,0.28293633123938855,0.41325381485386214
Oxfam,Bhaktapur,0.7343172335819175,0.4551955349857239,0.6541866348230457
Oxfam,Bhojpur,0.4289139735360727,0.1687264337448162,0.37352215077234274
Oxfam,Chitwan,0.5458011075077559,0.16186414889752168,0.4658934153720001
Oxfam,Dadeldhura,0.6376201934158757,0.521482596140549,0.6095759777684058
Oxfam,Dailekh,0.7359638473206088,0.5390221917306149,0.677909221775163
Oxfam,Dang,0.4896732517073398,0.3682731854473499,0.4358844749061244
Oxfam,Darchula,0.7694454743199821,0.5666626745285267,0.7034425487174114
Oxfam,Dhading,0.7062035679670943,0.5806021589653699,0.6636939383237682
Oxfam,Dhankuta,0.6167281196217355,0.4691077615606536,0.584066182115828
Oxfam,Dhanusha,0.635171222194969,0.35223371523785724,0.5434472103472696
Oxfam,Dolakha,0.7038811683833546,0.6064301268307964,0.681293968068625
Oxfam,Dolpa,0.352570579294228,0.42011868750708603,0.39550875249500755
Oxfam,Doti,0.6240479119927622,0.5992495009247765,0.6254456043108195
Oxfam,Gorkha,0.6965781168832145,0.6436162299670792,0.6798016664947196
Oxfam,Gulmi,0.7155346368949326,0.4089255222656648,0.6140385010360581
Oxfam,Humla,0.6391810848535304,0.534448458047724,0.6088217496589255
Oxfam,Ilam,0.4522919082636717,0.359758558845096,0.42731053088043125
Oxfam,Jajarkot,0.6303156382248363,0.38058750142151737,0.5459363553030807
Oxfam,Jhapa,0.6546660434562596,0.3175500010478494,0.5536996881331889
Oxfam,Jumla,0.30670950705826006,0.24299229703966133,0.28819632649165366
Oxfam,Kailali,0.5740362683830781,0.39999155168708234,0.5179764693483869
Oxfam,Kalikot,0.489662444147899,0.31827681735887614,0.42555778239779957
Oxfam,Kanchanpur,0.6494379655682291,0.36864954789384446,0.5683827995616954
Oxfam,Kapilvastu,0.7009716667426273,0.42561450954734253,0.6309878211582287
Oxfam,Kaski,0.6082887247477549,0.46169278136911607,0.5792732567261266
Oxfam,Kathmandu,0.7129973921641723,0.4565668177989648,0.6442696036529025
Oxfam,Kavrepalanchok,0.7199120886145862,0.47743142476019584,0.6531847551565387
Oxfam,Khotang,0.47315956258260794,0.18777734474489707,0.39277530841289227
Oxfam,Lalitpur,0.715724463029809,0.38616739174304016,0.6140385010360581
Oxfam,Lamjung,0.5603033381218558,0.24864902084675278,0.4832525427731664
Oxfam,Mahottari,0.6452323280519615,0.4567945850772713,0.5933636409715874
Oxfam,Makwanpur,0.6135729959924339,0.2933196441760773,0.5122301370411063
Oxfam,Manang,0.7457809725240397,0.4395955404852978,0.662293662843881
Oxfam,Morang,0.6837308020231441,0.5047447912163777,0.6148210195085669
Oxfam,Mugu,0.651573570914188,0.39872018497953265,0.5721182969380935
Oxfam,Mustang,0.7194177890216338,0.5217662001903239,0.6660528577939127
Oxfam,Myagdi,0.6633127842969889,0.5693355935088609,0.6344690137805308
Oxfam,Nawalpur,0.5549293510162093,0.4479431025683369,0.5368862694938369
Oxfam,Nuwakot,0.7072463340052693,0.5300728314302957,0.6616437155943516
Oxfam,Okhaldhunga,0.5385994209382676,0.2247593952200981,0.46875747984392785
Oxfam,Palpa,0.5112100007432677,0.38246344248754593,0.44147450473490096
Oxfam,Panchthar,0.5571589430900965,0.33536810703938724,0.5005992157345699
Oxfam,Parasi,0.6671090063604159,0.4553003843967535,0.6074267333487963
Oxfam,Parbat,0.5728612793038284,0.46282513870707637,0.562200635475003
Oxfam,Parsa,0.6797302100942989,0.42885366636501515,0.6090067775717584
Oxfam,Pyuthan,0.45848911449830143,0.40447779638213455,0.4388050253675184
Oxfam,Ramechhap,0.7099504054863521,0.5336474744108785,0.6611535295442885
Oxfam,Rasuwa,0.6442916983393978,0.5053370138013212,0.6019150381732359
Oxfam,Rautahat,0.8065531384709699,0.4639280630407086,0.7074494397707275
Oxfam,Rolpa,0.7625458718397047,0.4171123202020467,0.6515575913843725
Oxfam,Rukum (East),0.49193259179093973,0.39014185633696463,0.43878559388041877
Oxfam,Rukum (West),0.7500307751847587,0.4367978062511053,0.6655475417661307
Oxfam,Rupandehi,0.5857901120744227,0.4924059517592727,0.5768313743976697
Oxfam,Salyan,0.41768938246416426,0.4053633606891811,0.41039277917518824
Oxfam,Sankhuwasabha,0.6780386674449355,0.4712340678982334,0.6141456213697064
Oxfam,Saptari,0.7046159172023286,0.4998790579165165,0.6412502632152377
Oxfam,Sarlahi,0.8468808624852396,0.5654456338911538,0.7283559639344367
Oxfam,Sindhuli,0.6018007260630595,0.24877862906413245,0.49645572258003756
Oxfam,Sindhupalchok,0.6860129883457973,0.7052502846735458,0.6764172411108731
Oxfam,Siraha,0.5802644060177693,0.3418924276118153,0.5180006111834775
Oxfam,Solukhumbu,0.5073171287062547,0.20130849678048304,0.3927381444380682
Oxfam,Sunsari,0.7931639466652669,0.3279529578524145,0.6428678642742938
Oxfam,Surkhet,0.6011712842537119,0.5126230917575639,0.6010632799782016
Oxfam,Syangja,0.6681150065701874,0.31820676882911936,0.5633550180127316
Oxfam,Tanahun,0.6930967537057424,0.46683219648331437,0.6227044047592184
Oxfam,Taplejung,0.709455020048929,0.48210424505744454,0.644634082662166
Oxfam,Terhathum,0.6304002733863215,0.5290332324790816,0.606734834954901
Oxfam,Udayapur,0.32101733967321233,0.13743050360876435,0.2796008270764463
Red Cross,Achham,0.7498380073074453,0.5671766740982975,0.6897771027748099
Red Cross,Arghakhanchi,0.6585587306420541,0.6276423434021874,0.6568085765180853
Red Cross,Baglung,0.5888102806402769,0.36660382767588834,0.5217530073202141
Red Cross,Baitadi,0.6522172491044004,0.6431268917914064,0.651514597901281
Red Cross,Bajhang,0.6346458120623768,0.5118965751058198,0.6095106404892499
Red Cross,Bajura,0.6350411642196556,0.536969403000757,0.6097336909351573
Red Cross,Banke,0.674779077687213,0.5330037056871251,0.6287110936759884
Red Cross,Bara,0.7359602221939324,0.36196796380232465,0.6223539757537531
Red Cross,Bardiya,0.6902441161056042,0.28293633123938855,0.5756880624951553
Red Cross,Bhaktapur,0.7845203275764394,0.4551955349857239,0.6972594893068969
Red Cross,Bhojpur,0.7504582549391926,0.1687264337448162,0.5766573002510555
Red Cross,Chitwan,0.7413469478479924,0.16186414889752168,0.5674081354366856
Red Cross,Dadeldhura,0.7524945166282206,0.521482596140549,0.6876616835441829
Red Cross,Dailekh,0.5821970903510506,0.5390221917306149,0.5944036804480124
Red Cross,Dang,0.7040561894135601,0.3682731854473499,0.6006817254239216
Red Cross,Darchula,0.6964625495561062,0.5666626745285267,0.6592169773367301
Red Cross,Dhading,0.7384031193303691,0.5806021589653699,0.6812080689422924
Red Cross,Dhankuta,0.6590854093084764,0.4691077615606536,0.6118297577273131
Red Cross,Dhanusha,0.7199716765389437,0.35223371523785724,0.616123877813541
Red Cross,Dolakha,0.7286635405538572,0.6064301268307964,0.6935844542582473
Red Cross,Dolpa,0.6936889801624755,0.42011868750708603,0.5941226011556886
Red Cross,Doti,0.8293522337874082,0.5992495009247765,0.7337347165329027
Red Cross,Gorkha,0.7322489807958854,0.6436162299670792,0.6963846597262123
Red Cross,Gulmi,0.5945521739033831,0.4089255222656648,0.5280048141431942
Red Cross,Humla,0.7817801419230354,0.534448458047724,0.7133321443622898
Red Cross,Ilam,0.7655989124967852,0.359758558845096,0.6470764083079563
Red Cross,Jajarkot,0.6388501137665551,0.38058750142151737,0.5450757819127096
Red Cross,Jhapa,0.7994003330731692,0.3175500010478494,0.6498644039470264
Red Cross,Jumla,0.76222311560765,0.24299229703966133,0.6048843679062391
Red Cross,Kailali,0.7768813545948363,0.39999155168708234,0.6550128593977527
Red Cross,Kalikot,0.6883531588610631,0.31827681735887614,0.5771223013491702
Red Cross,Kanchanpur,0.6939275722172988,0.36864954789384446,0.5920135430943378
Red Cross,Kapilvastu,0.812912084979032,0.42561450954734253,0.7073733502240018
Red Cross,Kaski,0.6429323470948337,0.46169278136911607,0.5921567226175827
Red Cross,Kathmandu,0.7715389707591144,0.4565668177989648,0.6867120820635627
Red Cross,Kavrepalanchok,0.7316087209364335,0.47743142476019584,0.6549609163260792
Red Cross,Khotang,0.7674368018430452,0.18777734474489707,0.5878491801193438
Red Cross,Lalitpur,0.7892672950109948,0.38616739174304016,0.6649065500837911
Red Cross,Lamjung,0.7717362623881056,0.24864902084675278,0.6102683878336743
Red Cross,Mahottari,0.6553334586183425,0.4567945850772713,0.6020579710230827
Red Cross,Makwanpur,0.7395062875798009,0.2933196441760773,0.613265675216623
Red Cross,Manang,0.5508027714432239,0.4395955404852978,0.5341813139522019
Red Cross,Morang,0.6778890583524763,0.5047447912163777,0.6141456213697064
